20:0:27.285,4,89620,Entra,1688,23
20:0:28.319,4,89620,Sale,1688,23
20:0:28.953,4,89672,Entra,1689,24
20:0:28.502,4,89672,Sale,1689,24
20:0:29.107,4,89619,Entra,1690,24
20:0:29.544,4,89619,Sale,1690,24
20:0:29.574,4,89632,Entra,1691,23
20:0:30.839,4,89632,Sale,1691,23
20:0:30.817,4,89637,Entra,1692,22
20:0:30.153,4,89637,Sale,1692,22
20:0:31.383,4,89624,Entra,1693,23
20:0:31.148,4,89624,Sale,1693,23
20:0:31.287,4,89647,Entra,1694,22
20:0:32.785,4,89647,Sale,1694,22
20:0:32.646,4,89644,Entra,1695,24
20:0:32.804,4,89644,Sale,1695,24
20:0:32.361,4,89654,Entra,1696,23
20:0:33.166,4,89654,Sale,1696,23
20:0:33.132,4,89659,Entra,1697,21
20:0:34.855,4,89659,Sale,1697,21
20:0:34.931,4,89650,Entra,1698,23
20:0:34.468,4,89650,Sale,1698,23
20:0:34.613,4,89633,Entra,1699,23
20:0:35.510,4,89633,Sale,1699,23
20:0:35.834,4,89648,Entra,1700,24
20:0:35.633,4,89648,Sale,1700,24
20:0:35.847,4,89660,Entra,1701,23
20:0:36.868,4,89660,Sale,1701,23
20:0:36.87,4,89651,Entra,1702,25
20:0:36.82,4,89651,Sale,1702,25
20:0:36.29,4,89675,Entra,1703,22
20:0:37.22,4,89675,Sale,1703,22
20:0:37.49,4,89663,Entra,1704,24
20:0:37.191,4,89663,Sale,1704,24
20:0:37.499,4,89655,Entra,1705,23
20:0:38.464,4,89655,Sale,1705,23
20:0:38.607,4,89621,Entra,1706,23
20:0:39.978,4,89621,Sale,1706,23
20:0:39.892,4,89662,Entra,1707,23
20:0:39.820,4,89662,Sale,1707,23
20:0:39.879,4,89623,Entra,1708,23
20:0:40.189,4,89623,Sale,1708,23
20:0:40.256,4,89630,Entra,1709,23
20:0:40.717,4,89630,Sale,1709,23
20:0:40.753,4,89601,Entra,1710,23
20:0:41.806,4,89601,Sale,1710,23
20:0:41.917,4,89666,Entra,1711,24
20:0:41.346,4,89666,Sale,1711,24
20:0:41.421,4,89638,Entra,1712,24
20:0:42.561,4,89638,Sale,1712,24
20:0:42.126,4,89652,Entra,1713,22
20:0:42.101,4,89652,Sale,1713,22
20:0:43.425,4,89674,Entra,1714,23
20:0:43.760,4,89674,Sale,1714,23
20:0:43.987,4,89636,Entra,1715,23
20:0:44.45,4,89636,Sale,1715,23
20:0:44.74,4,89657,Entra,1716,23
20:0:44.788,4,89657,Sale,1716,23
20:0:45.981,4,89667,Entra,1717,23
20:0:45.979,4,89667,Sale,1717,23
20:0:45.11,4,89669,Entra,1718,22
20:0:46.742,4,89669,Sale,1718,22
20:0:46.901,4,89643,Entra,1719,23
20:0:46.548,4,89643,Sale,1719,23
20:0:46.606,4,89625,Entra,1720,23
20:0:47.851,4,89625,Sale,1720,23
20:0:47.757,4,89671,Entra,1721,23
20:0:47.417,4,89671,Sale,1721,23
20:0:47.450,4,89602,Entra,1722,23
20:0:48.319,4,89602,Sale,1722,23
20:0:48.493,4,89618,Entra,1723,24
20:0:48.85,4,89618,Sale,1723,24
20:0:49.957,4,89612,Entra,1724,23
20:0:49.165,4,89612,Sale,1724,23
20:0:49.502,4,89665,Entra,1725,23
20:0:50.780,4,89665,Sale,1725,23
20:0:50.801,4,89604,Entra,1726,24
20:0:50.373,4,89604,Sale,1726,24
20:0:50.445,4,89640,Entra,1727,23
20:0:51.778,4,89640,Sale,1727,23
20:0:51.915,4,89603,Entra,1728,24
20:0:52.786,4,89603,Sale,1728,24
20:0:52.816,4,89605,Entra,1729,24
20:0:52.327,4,89605,Sale,1729,24
20:0:52.476,4,89627,Entra,1730,22
20:0:53.490,4,89627,Sale,1730,22
20:0:53.673,4,89609,Entra,1731,24
20:0:53.658,4,89609,Sale,1731,24
20:0:53.735,4,89622,Entra,1732,24
20:0:54.712,4,89622,Sale,1732,24
20:0:54.715,4,89608,Entra,1733,25
20:0:55.335,4,89608,Sale,1733,25
20:0:55.594,4,89626,Entra,1734,23
20:0:55.682,4,89626,Sale,1734,23
20:0:55.793,4,89614,Entra,1735,24
20:0:56.810,4,89614,Sale,1735,24
20:0:56.842,4,89635,Entra,1736,24
20:0:56.536,4,89635,Sale,1736,24
20:0:56.188,4,89616,Entra,1737,25
20:0:57.935,4,89616,Sale,1737,25
20:0:57.965,4,89617,Entra,1738,25
20:0:57.786,4,89617,Sale,1738,25
20:0:57.119,4,89629,Entra,1739,24
20:0:58.428,4,89629,Sale,1739,24
20:0:58.646,4,89634,Entra,1740,24
20:0:59.866,4,89634,Sale,1740,24
20:0:59.563,4,89639,Entra,1741,24
20:0:59.781,4,89639,Sale,1741,24
20:0:59.811,4,89646,Entra,1742,24
20:1:0.47,4,89646,Sale,1742,24
20:1:0.243,4,89641,Entra,1743,23
20:1:0.651,4,89641,Sale,1743,23
20:1:0.140,4,89649,Entra,1744,24
20:1:1.902,4,89649,Sale,1744,24
20:1:1.945,4,89645,Entra,1745,24
20:1:1.349,4,89645,Sale,1745,24
20:1:1.189,4,89642,Entra,1746,25
20:1:2.172,4,89642,Sale,1746,25
20:1:2.567,4,89653,Entra,1747,24
20:1:3.455,4,89653,Sale,1747,24
20:1:3.446,4,89656,Entra,1748,24
20:1:3.367,4,89656,Sale,1748,24
20:1:3.661,4,89664,Entra,1749,24
20:1:4.750,4,89664,Sale,1749,24
20:1:4.144,4,89658,Entra,1750,24
20:1:5.925,4,89658,Sale,1750,24
20:1:5.574,4,89673,Entra,1751,24
20:1:5.200,4,89673,Sale,1751,24
20:1:5.539,4,89668,Entra,1752,24
20:1:6.211,4,89668,Sale,1752,24
20:1:6.594,4,89661,Entra,1753,24
20:1:6.849,4,89661,Sale,1753,24
20:1:7.81,4,89611,Entra,1754,24
20:1:7.31,4,89611,Sale,1754,24
20:1:7.978,4,89610,Entra,1755,24
20:1:8.533,4,89610,Sale,1755,24
20:1:8.706,4,89606,Entra,1756,24
20:1:8.430,4,89606,Sale,1756,24
20:1:9.751,4,89670,Entra,1757,24
20:1:9.831,4,89670,Sale,1757,24
20:1:9.692,4,89615,Entra,1758,24
20:1:10.247,4,89615,Sale,1758,24
20:1:10.279,4,89607,Entra,1759,24
20:1:10.946,4,89607,Sale,1759,24
20:1:10.146,4,89628,Entra,1760,23
20:1:11.233,4,89628,Sale,1760,23
20:1:11.71,4,89613,Entra,1761,24
20:1:12.191,4,89613,Sale,1761,24
20:1:12.477,4,89631,Entra,1762,23
20:1:12.544,4,89631,Sale,1762,23
20:1:12.573,4,89620,Entra,1763,24
20:1:13.385,4,89620,Sale,1763,24
20:1:13.492,4,89672,Entra,1764,25
20:1:13.622,4,89672,Sale,1764,25
20:1:13.722,4,89632,Entra,1765,24
20:1:14.780,4,89632,Sale,1765,24
20:1:14.855,4,89619,Entra,1766,25
20:1:14.154,4,89619,Sale,1766,25
20:1:14.358,4,89637,Entra,1767,23
20:1:15.881,4,89637,Sale,1767,23
20:1:15.958,4,89624,Entra,1768,24
20:1:15.924,4,89624,Sale,1768,24
20:1:16.833,4,89647,Entra,1769,23
20:1:16.281,4,89647,Sale,1769,23
20:1:16.337,4,89644,Entra,1770,25
20:1:17.912,4,89644,Sale,1770,25
20:1:17.53,4,89654,Entra,1771,24
20:1:17.405,4,89654,Sale,1771,24
20:1:17.374,4,89659,Entra,1772,22
20:1:18.764,4,89659,Sale,1772,22
20:1:18.37,4,89650,Entra,1773,24
20:1:18.830,4,89650,Sale,1773,24
20:1:18.93,4,89633,Entra,1774,24
20:1:19.963,4,89633,Sale,1774,24
20:1:19.257,4,89648,Entra,1775,25
20:1:20.340,4,89648,Sale,1775,25
20:1:20.531,4,89660,Entra,1776,24
20:1:20.485,4,89660,Sale,1776,24
20:1:20.734,4,89675,Entra,1777,23
20:1:21.804,4,89675,Sale,1777,23
20:1:21.888,4,89651,Entra,1778,26
20:1:21.377,4,89651,Sale,1778,26
20:1:21.585,4,89655,Entra,1779,24
20:1:22.627,4,89655,Sale,1779,24
20:1:22.705,4,89663,Entra,1780,25
20:1:22.312,4,89663,Sale,1780,25
20:1:23.150,4,89621,Entra,1781,24
20:1:23.633,4,89621,Sale,1781,24
20:1:23.826,4,89662,Entra,1782,24
20:1:24.448,4,89662,Sale,1782,24
20:1:24.480,4,89623,Entra,1783,24
20:1:24.266,4,89623,Sale,1783,24
20:1:24.191,4,89630,Entra,1784,24
20:1:25.940,4,89630,Sale,1784,24
20:1:25.728,4,89601,Entra,1785,24
20:1:25.880,4,89601,Sale,1785,24
20:1:26.803,4,89666,Entra,1786,25
20:1:26.92,4,89666,Sale,1786,25
20:1:26.714,4,89652,Entra,1787,23
20:1:27.513,4,89652,Sale,1787,23
20:1:27.542,4,89638,Entra,1788,25
20:1:27.351,4,89638,Sale,1788,25
20:1:27.530,4,89674,Entra,1789,24
20:1:28.274,4,89674,Sale,1789,24
20:1:28.719,4,89636,Entra,1790,24
20:1:28.127,4,89636,Sale,1790,24
20:1:29.381,4,89657,Entra,1791,24
20:1:29.483,4,89657,Sale,1791,24
20:1:29.159,4,89667,Entra,1792,24
20:1:30.976,4,89667,Sale,1792,24
20:1:30.7,4,89669,Entra,1793,23
20:1:31.773,4,89669,Sale,1793,23
20:1:31.743,4,89643,Entra,1794,24
20:1:31.165,4,89643,Sale,1794,24
20:1:32.294,4,89625,Entra,1795,24
20:1:32.188,4,89625,Sale,1795,24
20:1:32.925,4,89671,Entra,1796,24
20:1:33.98,4,89671,Sale,1796,24
20:1:33.253,4,89618,Entra,1797,25
20:1:33.505,4,89618,Sale,1797,25
20:1:33.685,4,89602,Entra,1798,24
20:1:34.46,4,89602,Sale,1798,24
20:1:34.313,4,89665,Entra,1799,24
20:1:35.383,4,89665,Sale,1799,24
20:1:35.619,4,89612,Entra,1800,24
20:1:35.495,4,89612,Sale,1800,24
20:1:35.523,4,89604,Entra,1801,25
20:1:36.913,4,89604,Sale,1801,25
20:1:36.84,4,89640,Entra,1802,24
20:1:36.128,4,89640,Sale,1802,24
20:1:36.300,4,89612,Entra,1803,25
20:1:37.959,4,89612,Sale,1803,25
20:1:37.154,4,89605,Entra,1804,25
20:1:37.419,4,89605,Sale,1804,25
20:1:37.619,4,89627,Entra,1805,23
20:1:38.830,4,89627,Sale,1805,23
20:1:38.937,4,89622,Entra,1806,25
20:1:38.704,4,89622,Sale,1806,25
20:1:39.935,4,89609,Entra,1807,25
20:1:39.91,4,89609,Sale,1807,25
20:1:39.122,4,89608,Entra,1808,26
20:1:40.737,4,89608,Sale,1808,26
20:1:40.193,4,89626,Entra,1809,24
20:1:40.726,4,89626,Sale,1809,24
20:1:40.757,4,89614,Entra,1810,25
20:1:41.790,4,89614,Sale,1810,25
20:1:41.958,4,89635,Entra,1811,25
20:1:41.136,4,89635,Sale,1811,25
20:1:42.962,4,89616,Entra,1812,26
20:1:43.38,4,89616,Sale,1812,26
20:1:43.744,4,89617,Entra,1813,26
20:1:43.523,4,89617,Sale,1813,26
20:1:43.670,4,89629,Entra,1814,25
20:1:44.198,4,89629,Sale,1814,25
20:1:44.393,4,89639,Entra,1815,25
20:1:44.297,4,89639,Sale,1815,25
20:1:44.979,4,89634,Entra,1816,25
20:1:45.48,4,89634,Sale,1816,25
20:1:45.74,4,89646,Entra,1817,25
20:1:46.58,4,89646,Sale,1817,25
20:1:46.808,4,89641,Entra,1818,24
20:1:46.180,4,89641,Sale,1818,24
20:1:46.258,4,89649,Entra,1819,25
20:1:47.584,4,89649,Sale,1819,25
20:1:47.962,4,89645,Entra,1820,25
20:1:47.945,4,89645,Sale,1820,25
20:1:47.782,4,89642,Entra,1821,26
20:1:48.707,4,89642,Sale,1821,26
20:1:48.738,4,89653,Entra,1822,25
20:1:48.695,4,89653,Sale,1822,25
20:1:48.827,4,89656,Entra,1823,25
20:1:49.797,4,89656,Sale,1823,25
20:1:49.36,4,89664,Entra,1824,25
20:1:50.931,4,89664,Sale,1824,25
20:1:50.193,4,89658,Entra,1825,25
20:1:50.448,4,89658,Sale,1825,25
20:1:50.770,4,89673,Entra,1826,25
20:1:51.376,4,89673,Sale,1826,25
20:1:51.904,4,89668,Entra,1827,25
20:1:52.978,4,89668,Sale,1827,25
20:1:52.354,4,89661,Entra,1828,25
20:1:52.44,4,89661,Sale,1828,25
20:1:52.244,4,89611,Entra,1829,25
20:1:53.88,4,89611,Sale,1829,25
20:1:53.283,4,89606,Entra,1830,25
20:1:53.550,4,89606,Sale,1830,25
20:1:54.731,4,89610,Entra,1831,25
20:1:54.388,4,89610,Sale,1831,25
20:1:54.463,4,89670,Entra,1832,25
20:1:55.355,4,89670,Sale,1832,25
20:1:55.573,4,89615,Entra,1833,25
20:1:55.456,4,89615,Sale,1833,25
20:1:55.354,4,89607,Entra,1834,25
20:1:56.403,4,89607,Sale,1834,25
20:1:56.938,4,89628,Entra,1835,24
20:1:56.45,4,89628,Sale,1835,24
20:1:56.238,4,89613,Entra,1836,25
20:1:57.267,4,89613,Sale,1836,25
20:1:57.401,4,89631,Entra,1837,24
20:1:57.603,4,89631,Sale,1837,24
20:1:57.814,4,89620,Entra,1838,25
20:1:58.763,4,89620,Sale,1838,25
20:1:58.792,4,89672,Entra,1839,26
20:1:59.765,4,89672,Sale,1839,26
20:1:59.919,4,89632,Entra,1840,25
20:1:59.319,4,89632,Sale,1840,25
20:1:59.434,4,89619,Entra,1841,26
20:2:0.767,4,89619,Sale,1841,26
20:2:0.998,4,89637,Entra,1842,24
20:2:0.429,4,89637,Sale,1842,24
20:2:0.570,4,89624,Entra,1843,25
20:2:1.788,4,89624,Sale,1843,25
20:2:1.922,4,89644,Entra,1844,26
20:2:1.577,4,89644,Sale,1844,26
20:2:1.261,4,89647,Entra,1845,24
20:2:2.986,4,89647,Sale,1845,24
20:2:2.343,4,89654,Entra,1846,25
20:2:2.705,4,89654,Sale,1846,25
20:2:2.345,4,89659,Entra,1847,23
20:2:3.268,4,89659,Sale,1847,23
20:2:3.433,4,89633,Entra,1848,25
20:2:3.717,4,89633,Sale,1848,25
20:2:3.748,4,89650,Entra,1849,25
20:2:4.598,4,89650,Sale,1849,25
20:2:4.758,4,89648,Entra,1850,26
20:2:5.909,4,89648,Sale,1850,26
20:2:5.981,4,89660,Entra,1851,25
20:2:5.807,4,89660,Sale,1851,25
20:2:5.664,4,89675,Entra,1852,24
20:2:6.581,4,89675,Sale,1852,24
20:2:6.716,4,89651,Entra,1853,27
20:2:6.711,4,89651,Sale,1853,27
20:2:6.730,4,89655,Entra,1854,25
20:2:7.454,4,89655,Sale,1854,25
20:2:7.695,4,89663,Entra,1855,26
20:2:7.225,4,89663,Sale,1855,26
20:2:8.306,4,89621,Entra,1856,25
20:2:8.900,4,89621,Sale,1856,25
20:2:8.563,4,89623,Entra,1857,25
20:2:9.868,4,89623,Sale,1857,25
20:2:9.899,4,89662,Entra,1858,25
20:2:9.402,4,89662,Sale,1858,25
20:2:9.564,4,89621,Entra,1859,26
20:2:10.650,4,89621,Sale,1859,26
20:2:10.704,4,89666,Entra,1860,26
20:2:10.716,4,89666,Sale,1860,26
20:2:10.287,4,89601,Entra,1861,25
20:2:11.490,4,89601,Sale,1861,25
20:2:11.553,4,89652,Entra,1862,24
20:2:12.654,4,89652,Sale,1862,24
20:2:12.801,4,89638,Entra,1863,26
20:2:12.650,4,89638,Sale,1863,26
20:2:12.516,4,89674,Entra,1864,25
20:2:13.591,4,89674,Sale,1864,25
20:2:13.795,4,89636,Entra,1865,25
20:2:13.305,4,89636,Sale,1865,25
20:2:13.549,4,89657,Entra,1866,25
20:2:14.942,4,89657,Sale,1866,25
20:2:14.289,4,89667,Entra,1867,25
20:2:14.633,4,89667,Sale,1867,25
20:2:14.851,4,89669,Entra,1868,24
20:2:15.327,4,89669,Sale,1868,24
20:2:15.134,4,89643,Entra,1869,25
20:2:15.589,4,89643,Sale,1869,25
20:2:15.620,4,89625,Entra,1870,25
20:2:16.748,4,89625,Sale,1870,25
20:2:16.916,4,89671,Entra,1871,25
20:2:17.608,4,89671,Sale,1871,25
20:2:17.263,4,89618,Entra,1872,26
20:2:17.570,4,89618,Sale,1872,26
20:2:17.781,4,89602,Entra,1873,25
20:2:18.950,4,89602,Sale,1873,25
20:2:18.788,4,89665,Entra,1874,25
20:2:18.284,4,89665,Sale,1874,25
20:2:18.597,4,89603,Entra,1875,25
20:2:19.109,4,89603,Sale,1875,25
20:2:19.340,4,89602,Entra,1876,26
20:2:20.381,4,89602,Sale,1876,26
20:2:20.517,4,89640,Entra,1877,25
20:2:20.201,4,89640,Sale,1877,25
20:2:21.745,4,89612,Entra,1878,26
20:2:21.56,4,89612,Sale,1878,26
20:2:21.331,4,89605,Entra,1879,26
20:2:22.5,4,89605,Sale,1879,26
20:2:22.180,4,89627,Entra,1880,24
20:2:22.560,4,89627,Sale,1880,24
20:2:22.317,4,89622,Entra,1881,26
20:2:23.362,4,89622,Sale,1881,26
20:2:23.436,4,89609,Entra,1882,26
20:2:23.508,4,89609,Sale,1882,26
20:2:23.732,4,89608,Entra,1883,27
20:2:24.804,4,89608,Sale,1883,27
20:2:24.753,4,89626,Entra,1884,25
20:2:25.177,4,89626,Sale,1884,25
20:2:25.174,4,89614,Entra,1885,26
20:2:25.643,4,89614,Sale,1885,26
20:2:25.673,4,89635,Entra,1886,26
20:2:26.644,4,89635,Sale,1886,26
20:2:26.816,4,89616,Entra,1887,27
20:2:26.604,4,89616,Sale,1887,27
20:2:26.69,4,89629,Entra,1888,26
20:2:27.437,4,89629,Sale,1888,26
20:2:27.622,4,89617,Entra,1889,27
20:2:27.265,4,89617,Sale,1889,27
20:2:27.336,4,89639,Entra,1890,26
20:2:28.19,4,89639,Sale,1890,26
20:2:28.251,4,89634,Entra,1891,26
20:2:29.362,4,89634,Sale,1891,26
20:2:29.357,4,89646,Entra,1892,26
20:2:29.705,4,89646,Sale,1892,26
20:2:30.790,4,89641,Entra,1893,25
20:2:30.359,4,89641,Sale,1893,25
20:2:30.530,4,89645,Entra,1894,26
20:2:31.733,4,89645,Sale,1894,26
20:2:31.746,4,89649,Entra,1895,26
20:2:31.812,4,89649,Sale,1895,26
20:2:31.843,4,89642,Entra,1896,27
20:2:32.766,4,89642,Sale,1896,27
20:2:32.371,4,89656,Entra,1897,26
20:2:32.478,4,89656,Sale,1897,26
20:2:32.509,4,89653,Entra,1898,26
20:2:33.556,4,89653,Sale,1898,26
20:2:33.941,4,89658,Entra,1899,26
20:2:33.886,4,89658,Sale,1899,26
20:2:34.862,4,89664,Entra,1900,26
20:2:34.545,4,89664,Sale,1900,26
20:2:34.578,4,89673,Entra,1901,26
20:2:35.251,4,89673,Sale,1901,26
20:2:35.224,4,89661,Entra,1902,26
20:2:35.927,4,89661,Sale,1902,26
20:2:35.139,4,89668,Entra,1903,26
20:2:36.546,4,89668,Sale,1903,26
20:2:36.577,4,89611,Entra,1904,26
20:2:36.328,4,89611,Sale,1904,26
20:2:36.980,4,89606,Entra,1905,26
20:2:37.547,4,89606,Sale,1905,26
20:2:37.261,4,89610,Entra,1906,26
20:2:37.491,4,89610,Sale,1906,26
20:2:38.609,4,89670,Entra,1907,26
20:2:38.28,4,89670,Sale,1907,26
20:2:38.370,4,89615,Entra,1908,26
20:2:39.947,4,89615,Sale,1908,26
20:2:39.444,4,89607,Entra,1909,26
20:2:40.332,4,89607,Sale,1909,26
20:2:40.361,4,89628,Entra,1910,25
20:2:40.470,4,89628,Sale,1910,25
20:2:40.704,4,89613,Entra,1911,26
20:2:41.313,4,89613,Sale,1911,26
20:2:41.526,4,89631,Entra,1912,25
20:2:41.722,4,89631,Sale,1912,25
20:2:41.796,4,89620,Entra,1913,26
20:2:42.755,4,89620,Sale,1913,26
20:2:42.266,4,89632,Entra,1914,26
20:2:42.231,4,89632,Sale,1914,26
20:2:42.388,4,89672,Entra,1915,27
20:2:43.802,4,89672,Sale,1915,27
20:2:43.832,4,89619,Entra,1916,27
20:2:43.69,4,89619,Sale,1916,27
20:2:44.943,4,89637,Entra,1917,25
20:2:44.137,4,89637,Sale,1917,25
20:2:44.248,4,89624,Entra,1918,26
20:2:45.140,4,89624,Sale,1918,26
20:2:45.477,4,89644,Entra,1919,27
20:2:46.206,4,89644,Sale,1919,27
20:2:46.698,4,89647,Entra,1920,25
20:2:46.876,4,89647,Sale,1920,25
20:2:46.955,4,89654,Entra,1921,26
20:2:47.669,4,89654,Sale,1921,26
20:2:47.879,4,89659,Entra,1922,24
20:2:47.617,4,89659,Sale,1922,24
20:2:48.420,4,89633,Entra,1923,26
20:2:48.634,4,89633,Sale,1923,26
20:2:48.780,4,89650,Entra,1924,26
20:2:48.629,4,89650,Sale,1924,26
20:2:48.675,4,89648,Entra,1925,27
20:2:49.477,4,89648,Sale,1925,27
20:2:49.692,4,89660,Entra,1926,26
20:2:50.215,4,89660,Sale,1926,26
20:2:50.519,4,89675,Entra,1927,25
20:2:50.215,4,89675,Sale,1927,25
20:2:50.910,4,89651,Entra,1928,28
20:2:51.360,4,89651,Sale,1928,28
20:2:51.442,4,89655,Entra,1929,26
20:2:51.490,4,89655,Sale,1929,26
20:2:52.676,4,89663,Entra,1930,27
20:2:52.806,4,89663,Sale,1930,27
20:2:52.269,4,89630,Entra,1931,25
20:2:53.970,4,89630,Sale,1931,25
20:2:53.578,4,89662,Entra,1932,26
20:2:53.988,4,89662,Sale,1932,26
20:2:53.16,4,89623,Entra,1933,26
20:2:54.77,4,89623,Sale,1933,26
20:2:54.271,4,89621,Entra,1934,27
20:2:54.795,4,89621,Sale,1934,27
20:2:54.25,4,89666,Entra,1935,27
20:2:55.348,4,89666,Sale,1935,27
20:2:55.553,4,89601,Entra,1936,26
20:2:55.310,4,89601,Sale,1936,26
20:2:55.30,4,89652,Entra,1937,25
20:2:56.973,4,89652,Sale,1937,25
20:2:56.581,4,89638,Entra,1938,27
20:2:57.757,4,89638,Sale,1938,27
20:2:57.913,4,89674,Entra,1939,26
20:2:57.974,4,89674,Sale,1939,26
20:2:58.208,4,89636,Entra,1940,26
20:2:58.679,4,89636,Sale,1940,26
20:2:58.716,4,89667,Entra,1941,26
20:2:59.486,4,89667,Sale,1941,26
20:2:59.461,4,89669,Entra,1942,25
20:2:59.789,4,89669,Sale,1942,25
20:2:59.41,4,89657,Entra,1943,26
20:3:0.748,4,89657,Sale,1943,26
20:3:0.881,4,89643,Entra,1944,26
20:3:1.648,4,89643,Sale,1944,26
20:3:1.992,4,89625,Entra,1945,26
20:3:1.226,4,89625,Sale,1945,26
20:3:1.415,4,89671,Entra,1946,26
20:3:2.450,4,89671,Sale,1946,26
20:3:2.526,4,89618,Entra,1947,27
20:3:2.870,4,89618,Sale,1947,27
20:3:2.265,4,89665,Entra,1948,26
20:3:4.129,4,89665,Sale,1948,26
20:3:4.128,4,89604,Entra,1949,26
20:3:5.42,4,89604,Sale,1949,26
20:3:5.377,4,89602,Entra,1950,27
20:3:6.852,4,89602,Sale,1950,27
20:3:6.124,4,89603,Entra,1951,26
20:3:6.261,4,89603,Sale,1951,26
20:3:6.438,4,89640,Entra,1952,26
20:3:7.167,4,89640,Sale,1952,26
20:3:7.224,4,89612,Entra,1953,27
20:3:7.25,4,89612,Sale,1953,27
20:3:8.290,4,89605,Entra,1954,27
20:3:8.931,4,89605,Sale,1954,27
20:3:8.218,4,89627,Entra,1955,25
20:3:9.272,4,89627,Sale,1955,25
20:3:9.412,4,89622,Entra,1956,27
20:3:9.463,4,89622,Sale,1956,27
20:3:9.599,4,89609,Entra,1957,27
20:3:10.926,4,89609,Sale,1957,27
20:3:10.900,4,89608,Entra,1958,28
20:3:10.771,4,89608,Sale,1958,28
20:3:10.830,4,89626,Entra,1959,26
20:3:11.175,4,89626,Sale,1959,26
20:3:11.18,4,89614,Entra,1960,27
20:3:12.166,4,89614,Sale,1960,27
20:3:12.323,4,89616,Entra,1961,28
20:3:12.219,4,89616,Sale,1961,28
20:3:12.447,4,89629,Entra,1962,27
20:3:13.460,4,89629,Sale,1962,27
20:3:13.489,4,89635,Entra,1963,27
20:3:13.495,4,89635,Sale,1963,27
20:3:14.944,4,89617,Entra,1964,28
20:3:14.268,4,89617,Sale,1964,28
20:3:14.537,4,89639,Entra,1965,27
20:3:15.70,4,89639,Sale,1965,27
20:3:15.290,4,89634,Entra,1966,27
20:3:15.4,4,89634,Sale,1966,27
20:3:15.543,4,89646,Entra,1967,27
20:3:16.700,4,89646,Sale,1967,27
20:3:16.901,4,89641,Entra,1968,26
20:3:17.805,4,89641,Sale,1968,26
20:3:17.903,4,89645,Entra,1969,27
20:3:18.883,4,89645,Sale,1969,27
20:3:18.357,4,89649,Entra,1970,27
20:3:19.979,4,89649,Sale,1970,27
20:3:19.309,4,89642,Entra,1971,28
20:3:19.588,4,89642,Sale,1971,28
20:3:19.666,4,89656,Entra,1972,27
20:3:20.913,4,89656,Sale,1972,27
20:3:20.4,4,89653,Entra,1973,27
20:3:20.363,4,89653,Sale,1973,27
20:3:20.615,4,89658,Entra,1974,27
20:3:21.952,4,89658,Sale,1974,27
20:3:21.35,4,89664,Entra,1975,27
20:3:21.305,4,89664,Sale,1975,27
20:3:21.447,4,89673,Entra,1976,27
20:3:22.159,4,89673,Sale,1976,27
20:3:22.835,4,89661,Entra,1977,27
20:3:22.55,4,89661,Sale,1977,27
20:3:22.223,4,89668,Entra,1978,27
20:3:23.466,4,89668,Sale,1978,27
20:3:23.947,4,89611,Entra,1979,27
20:3:23.558,4,89611,Sale,1979,27
20:3:23.836,4,89606,Entra,1980,27
20:3:24.819,4,89606,Sale,1980,27
20:3:24.722,4,89610,Entra,1981,27
20:3:24.715,4,89610,Sale,1981,27
20:3:24.803,4,89670,Entra,1982,27
20:3:25.693,4,89670,Sale,1982,27
20:3:25.344,4,89615,Entra,1983,27
20:3:26.65,4,89615,Sale,1983,27
20:3:26.96,4,89607,Entra,1984,27
20:3:26.238,4,89607,Sale,1984,27
20:3:26.404,4,89628,Entra,1985,26
20:3:27.5,4,89628,Sale,1985,26
20:3:27.37,4,89613,Entra,1986,27
20:3:27.941,4,89613,Sale,1986,27
20:3:27.100,4,89631,Entra,1987,26
20:3:28.421,4,89631,Sale,1987,26
20:3:28.675,4,89620,Entra,1988,27
20:3:28.108,4,89620,Sale,1988,27
20:3:28.283,4,89632,Entra,1989,27
20:3:29.98,4,89632,Sale,1989,27
20:3:29.354,4,89672,Entra,1990,28
20:3:29.188,4,89672,Sale,1990,28
20:3:29.212,4,89619,Entra,1991,28
20:3:30.786,4,89619,Sale,1991,28
20:3:30.641,4,89637,Entra,1992,26
20:3:30.425,4,89637,Sale,1992,26
20:3:30.80,4,89624,Entra,1993,27
20:3:31.605,4,89624,Sale,1993,27
20:3:31.637,4,89644,Entra,1994,28
20:3:31.10,4,89644,Sale,1994,28
20:3:31.542,4,89647,Entra,1995,26
20:3:32.415,4,89647,Sale,1995,26
20:3:32.895,4,89654,Entra,1996,27
20:3:32.723,4,89654,Sale,1996,27
20:3:32.756,4,89659,Entra,1997,25
20:3:33.493,4,89659,Sale,1997,25
20:3:33.835,4,89633,Entra,1998,27
20:3:33.547,4,89633,Sale,1998,27
20:3:33.595,4,89650,Entra,1999,27
20:3:34.56,4,89650,Sale,1999,27
20:3:34.439,4,89648,Entra,2000,28
20:3:34.712,4,89648,Sale,2000,28
20:3:34.401,4,89660,Entra,2001,27
20:3:35.360,4,89660,Sale,2001,27
20:3:35.623,4,89675,Entra,2002,26
20:3:35.157,4,89675,Sale,2002,26
20:3:35.90,4,89651,Entra,2003,29
20:3:36.84,4,89651,Sale,2003,29
20:3:36.523,4,89655,Entra,2004,27
20:3:36.501,4,89655,Sale,2004,27
20:3:36.812,4,89663,Entra,2005,28
20:3:37.925,4,89663,Sale,2005,28
